2022-01-21 17:53:07.675 | INFO     | project.utils.scan:__synchronous_way:476 - Using synchronous scan
12/24/2021  04:29 PM           604,488 AppVCatalog.dll
12/24/2021  04:29 PM           783,192 AppVClient.exe
12/07/2019  10:51 AM           223,744 AppvClientEventLog.dll
10/06/2021  02:53 PM            41,296 AppVClientPS.dll
12/24/2021  04:29 PM           175,936 AppVDllSurrogate.exe
12/24/2021  04:29 PM           736,576 AppVEntStreamingManager.dll
01/15/2022  06:42 PM         1,260,912 AppVEntSubsystemController.dll
10/06/2021  02:53 PM         2,023,736 AppVEntSubsystems64.dll
12/24/2021  04:29 PM         1,597,240 AppVEntVirtualization.dll
12/24/2021  04:29 PM           133,120 appvetwclientres.dll
12/07/2019  10:51 AM           223,744 appvetwsharedperformance.dll
12/24/2021  04:29 PM            13,312 appvetwstreamingux.dll
12/24/2021  04:29 PM           251,208 AppVFileSystemMetadata.dll
12/24/2021  04:29 PM         1,439,056 AppVIntegration.dll
12/24/2021  04:29 PM           894,280 AppVManifest.dll
12/24/2021  04:29 PM           167,248 AppVNice.exe
12/24/2021  04:29 PM           739,144 AppVOrchestration.dll
12/24/2021  04:29 PM           970,064 AppVPolicy.dll
12/24/2021  04:29 PM           575,816 AppVPublishing.dll
12/24/2021  04:29 PM           668,488 AppVReporting.dll
12/24/2021  04:29 PM           366,408 AppVScripting.dll
10/06/2021  02:53 PM            15,672 AppVSentinel.dll
12/24/2021  04:29 PM           219,968 AppVShNotify.exe
12/24/2021  04:29 PM           195,400 AppVStreamingUX.dll
12/24/2021  04:29 PM           223,552 AppVStreamMap.dll
10/06/2021  02:53 PM            19,768 AppVTerminator.dll
10/06/2021  02:53 PM           595,968 appwiz.cpl
10/06/2021  02:52 PM           384,824 AppxAllUserStore.dll
12/24/2021  04:28 PM           210,944 AppXApplicabilityBlob.dll
10/06/2021  02:52 PM           239,432 AppxApplicabilityEngine.dll
10/06/2021  02:52 PM         1,018,488 AppXDeploymentClient.dll
12/24/2021  04:28 PM         1,777,152 AppXDeploymentExtensions.desktop.dll
12/24/2021  04:28 PM         2,466,304 AppXDeploymentExtensions.onecore.dll
01/15/2022  06:42 PM         3,917,824 AppXDeploymentServer.dll
12/24/2021  04:28 PM         1,829,176 AppxPackaging.dll
12/07/2019  10:08 AM             3,232 AppxProvisioning.xml
10/06/2021  02:52 PM           274,944 AppxSip.dll
12/07/2019  10:08 AM            23,040 AppxStreamingDataSourcePS.dll
10/06/2021  02:52 PM           138,240 AppxSysprep.dll
12/24/2021  06:12 PM    <DIR>          ar-SA
01/15/2022  06:42 PM           681,472 archiveint.dll
12/07/2019  10:09 AM            26,624 ARP.EXE
12/07/2019  10:10 AM             2,560 asferror.dll
12/07/2019  10:10 AM            33,552 aspnet_counters.dll
10/06/2021  02:53 PM           480,256 AssignedAccessCsp.dll
10/06/2021  02:53 PM           103,936 AssignedAccessGuard.exe
10/06/2021  02:53 PM           600,064 AssignedAccessManager.dll
10/06/2021  02:54 PM           899,584 assignedaccessmanagersvc.dll
12/07/2019  10:51 AM            10,240 assignedaccessproviderevents.dll
12/24/2021  04:28 PM            59,904 AssignedAccessRuntime.dll
12/24/2021  04:29 PM            94,720 AssignedAccessShellProxy.dll
12/07/2019  10:09 AM            89,600 asycfilt.dll
12/07/2019  10:09 AM            31,232 at.exe
10/06/2021  02:52 PM            92,672 AtBroker.exe
10/06/2021  02:52 PM            99,840 atl.dll
10/06/2021  02:52 PM            40,960 atlthunk.dll
10/06/2021  02:52 PM            48,640 atmlib.dll
12/07/2019  10:09 AM            23,040 attrib.exe
12/24/2021  04:28 PM           585,216 audiodg.exe
12/24/2021  04:28 PM           744,448 AudioEndpointBuilder.dll
12/24/2021  04:28 PM         2,107,840 AudioEng.dll
10/06/2021  02:53 PM           369,152 AudioHandlers.dll
12/24/2021  04:28 PM           420,472 AUDIOKSE.dll
12/24/2021  04:28 PM            56,320 audioresourceregistrar.dll
10/06/2021  02:52 PM         1,566,608 AudioSes.dll
12/24/2021  04:28 PM         1,841,664 audiosrv.dll
10/06/2021  02:52 PM           348,080 AudioSrvPolicyManager.dll
12/07/2019  10:09 AM           208,384 auditcse.dll
12/07/2019  10:51 AM           223,744 AuditNativeSnapIn.dll
10/06/2021  02:53 PM            41,984 auditpol.exe
10/06/2021  02:53 PM            80,384 auditpolcore.dll
10/06/2021  02:54 PM            75,264 AuditPolicyGPInterop.dll
12/07/2019  10:51 AM            95,744 auditpolmsg.dll
10/06/2021  02:52 PM           216,576 AuthBroker.dll
10/06/2021  02:52 PM           112,640 AuthBrokerUI.dll
10/06/2021  02:53 PM            54,272 authentication.dll
10/06/2021  02:53 PM            51,712 AuthExt.dll
10/06/2021  02:53 PM           561,152 authfwcfg.dll
12/07/2019  10:08 AM            33,280 AuthFWGP.dll
12/07/2019  10:08 AM         5,107,712 AuthFWSnapin.dll
12/07/2019  10:08 AM           112,640 AuthFWWizFwk.dll
10/06/2021  02:52 PM           139,960 AuthHost.exe
12/07/2019  10:08 AM            19,456 AuthHostProxy.dll
01/15/2022  06:42 PM           286,208 authui.dll
01/15/2022  06:42 PM           296,960 authz.dll
10/06/2021  02:52 PM           972,800 autochk.exe
10/06/2021  02:53 PM           947,200 autoconv.exe
10/06/2021  02:53 PM           921,088 autofmt.exe
10/06/2021  02:52 PM            80,384 autopilot.dll
10/06/2021  02:52 PM            25,600 autopilotdiag.dll
10/06/2021  02:53 PM           206,336 autoplay.dll
10/06/2021  02:53 PM           114,176 autotimesvc.dll
12/07/2019  10:08 AM           138,092 AverageRoom.bin
12/07/2019  10:09 AM            84,480 avicap32.dll
12/07/2019  10:09 AM           118,784 avifil32.dll
10/06/2021  02:52 PM            30,480 avrt.dll
10/06/2021  02:52 PM           116,736 AxInstSv.dll
10/06/2021  02:52 PM            60,928 AxInstUI.exe
12/07/2019  10:09 AM            41,587 azman.msc
10/06/2021  02:53 PM           634,880 azroles.dll
10/06/2021  02:53 PM           447,488 azroleui.dll
12/07/2019  10:09 AM            32,256 AzSqlExt.dll
10/06/2021  02:53 PM         1,951,744 AzureSettingSyncProvider.dll
12/07/2019  10:51 AM           113,152 baaupdate.exe
10/06/2021  02:52 PM            71,680 BackgroundMediaPolicy.dll
10/06/2021  02:52 PM            19,776 backgroundTaskHost.exe
10/06/2021  02:52 PM            37,376 BackgroundTransferHost.exe
12/07/2019  10:08 AM            15,872 BamSettingsClient.dll
10/06/2021  02:52 PM            92,160 BarcodeProvisioningPlugin.dll
12/07/2019  10:09 AM           210,232 basecsp.dll
12/07/2019  10:08 AM            71,680 basesrv.dll
12/07/2019  10:08 AM            41,472 batmeter.dll
12/07/2019  10:08 AM           261,632 bcastdvr.proxy.dll
10/06/2021  02:52 PM           111,616 BcastDVRBroker.dll
10/06/2021  02:52 PM           492,544 BcastDVRClient.dll
10/06/2021  02:52 PM           244,736 BcastDVRCommon.dll
12/24/2021  04:28 PM         1,389,056 bcastdvruserservice.dll
10/06/2021  02:52 PM           130,144 bcd.dll
10/06/2021  02:52 PM           248,320 bcdboot.exe
12/24/2021  04:28 PM           490,808 bcdedit.exe
12/07/2019  10:08 AM            79,872 bcdprov.dll
12/07/2019  10:08 AM            87,552 bcdsrv.dll
10/06/2021  02:52 PM           365,688 BCP47Langs.dll
10/06/2021  02:52 PM           175,616 BCP47mrm.dll
10/06/2021  02:52 PM           146,248 bcrypt.dll
12/24/2021  04:28 PM           526,848 bcryptprimitives.dll
12/07/2019  10:09 AM           100,864 bdaplgin.ax
10/06/2021  02:54 PM           382,464 bdechangepin.exe
12/07/2019  10:51 AM           134,144 BdeHdCfg.exe
12/07/2019  10:51 AM           105,984 BdeHdCfgLib.dll
12/07/2019  10:51 AM            50,688 bderepair.dll
10/06/2021  02:54 PM           555,008 bdesvc.dll
12/07/2019  10:51 AM            11,776 BdeSysprep.dll
10/06/2021  02:54 PM            35,840 bdeui.dll
10/06/2021  02:54 PM            55,808 BdeUISrv.exe
10/06/2021  02:54 PM           286,656 bdeunlock.exe
01/15/2022  06:42 PM           887,296 BFE.DLL
12/24/2021  06:12 PM    <DIR>          bg-BG
12/07/2019  10:08 AM            30,720 bi.dll
10/06/2021  02:52 PM            67,072 bidispl.dll
01/15/2022  06:42 PM           103,936 bindfltapi.dll
10/06/2021  02:52 PM           358,400 BingASDS.dll
10/06/2021  02:52 PM            99,328 BingFilterDS.dll
10/06/2021  02:52 PM         9,037,312 BingMaps.dll
12/07/2019  10:08 AM           706,560 BingOnlineServices.dll
12/24/2021  04:28 PM           382,464 BioCredProv.dll
12/24/2021  04:28 PM           745,400 BioIso.exe
10/06/2021  02:52 PM           858,112 bisrv.dll
01/15/2022  06:42 PM           274,432 BitLockerCsp.dll
10/06/2021  02:54 PM           151,040 BitLockerDeviceEncryption.exe
10/06/2021  02:54 PM           102,400 BitLockerWizard.exe
10/06/2021  02:54 PM           102,400 BitLockerWizardElev.exe
12/07/2019  10:08 AM           211,456 bitsadmin.exe
12/07/2019  10:08 AM            78,336 bitsigd.dll
12/07/2019  10:08 AM            31,744 bitsperf.dll
12/07/2019  10:08 AM            67,584 BitsProxy.dll
10/06/2021  02:52 PM           346,608 biwinrt.dll
12/07/2019  10:10 AM            77,824 BlbEvents.dll
12/07/2019  10:10 AM             2,560 blbres.dll
12/07/2019  10:10 AM            66,560 blb_ps.dll
10/06/2021  02:52 PM           202,240 BluetoothApis.dll
10/06/2021  02:53 PM            67,072 BluetoothDesktopHandlers.dll
12/07/2019  10:08 AM             8,495 BluetoothPairingSystemToastIcon.contrast-black.png
12/07/2019  10:08 AM             8,736 BluetoothPairingSystemToastIcon.contrast-high.png
12/07/2019  10:08 AM             8,495 BluetoothPairingSystemToastIcon.contrast-white.png
12/07/2019  10:08 AM             8,541 BluetoothPairingSystemToastIcon.png
12/07/2019  10:08 AM             1,320 BluetoothSystemToastIcon.contrast-white.png
12/07/2019  10:08 AM             1,229 BluetoothSystemToastIcon.png
10/06/2021  02:52 PM            26,112 bnmanager.dll
01/16/2022  07:33 PM    <DIR>          Boot
12/07/2019  10:08 AM         3,170,304 boot.sdi
12/07/2019  10:08 AM            97,280 bootcfg.exe
10/06/2021  02:54 PM            26,624 bootim.exe
10/06/2021  02:52 PM           357,888 BootMenuUX.dll
12/07/2019  10:08 AM           110,392 bootsect.exe
12/07/2019  10:08 AM            11,576 bootstr.dll
10/06/2021  02:54 PM         3,993,088 bootux.dll
12/07/2019  10:08 AM            25,912 BOOTVID.DLL
12/07/2019  10:09 AM            22,984 bopomofo.uce
12/07/2019  10:09 AM             2,560 bridgeres.dll
12/07/2019  10:09 AM            20,992 bridgeunattend.exe
10/06/2021  02:52 PM           289,792 BrokerLib.dll
01/15/2022  06:42 PM            59,392 browcli.dll
01/15/2022  06:42 PM           140,800 browser.dll
10/06/2021  02:52 PM           286,544 browserbroker.dll
12/07/2019  10:08 AM           140,800 browserexport.exe
10/06/2021  02:52 PM           149,504 BrowserSettingSync.dll
12/07/2019  10:08 AM            47,928 browser_broker.exe
12/07/2019  10:09 AM            14,848 browseui.dll
10/06/2021  02:52 PM         1,023,488 BTAGService.dll
10/06/2021  02:52 PM           399,872 BthAvctpSvc.dll
10/06/2021  02:52 PM           343,040 BthAvrcp.dll
10/06/2021  02:52 PM            63,488 BthAvrcpAppSvc.dll
12/07/2019  10:08 AM           118,272 bthci.dll
12/07/2019  10:09 AM            34,304 BthMtpContextHandler.dll
12/07/2019  10:08 AM            31,744 bthpanapi.dll
10/06/2021  02:52 PM           190,976 BthpanContextHandler.dll
12/07/2019  10:14 AM    <DIR>          Bthprops
10/06/2021  02:52 PM           266,752 bthprops.cpl
10/06/2021  02:52 PM           107,520 BthRadioMedia.dll
12/07/2019  10:08 AM           213,504 bthserv.dll
12/07/2019  10:08 AM            30,208 BthTelemetry.dll
12/07/2019  10:08 AM            40,448 bthudtask.exe
10/06/2021  02:52 PM           125,952 btpanui.dll
12/07/2019  10:09 AM           809,472 Bubbles.scr
10/06/2021  02:53 PM            67,072 BWContextHandler.dll
10/06/2021  02:52 PM            90,624 ByteCodeGenerator.exe
12/07/2019  10:08 AM           104,448 cabapi.dll
10/06/2021  02:52 PM           147,232 cabinet.dll
12/07/2019  10:08 AM           169,984 cabview.dll
12/07/2019  10:09 AM            34,304 cacls.exe
12/07/2019  10:09 AM            27,648 calc.exe
10/06/2021  02:52 PM            89,600 CallButtons.dll
12/07/2019  10:08 AM            28,160 CallButtons.ProxyStub.dll
10/06/2021  02:52 PM           176,128 CallHistoryClient.dll
10/06/2021  02:52 PM           131,584 CameraCaptureUI.dll
10/06/2021  02:54 PM            32,528 CameraSettingsUIHost.exe
10/06/2021  02:52 PM            97,792 CapabilityAccessHandlers.dll
10/06/2021  02:52 PM           391,168 CapabilityAccessManager.dll
10/06/2021  02:52 PM           242,688 CapabilityAccessManagerClient.dll
10/06/2021  02:52 PM           318,736 capauthz.dll
10/06/2021  02:53 PM            64,000 capiprovider.dll
12/07/2019  10:08 AM            26,624 capisp.dll
10/06/2021  02:52 PM           130,560 CaptureService.dll
10/06/2021  02:54 PM            91,136 CastingShellExt.dll
10/06/2021  02:53 PM            96,768 CastLaunch.dll
10/06/2021  02:53 PM            62,504 CastSrv.exe
12/07/2019  10:31 AM    <DIR>          CatRoot
01/16/2022  08:27 PM    <DIR>          catroot2
10/06/2021  02:52 PM           478,720 catsrv.dll
12/07/2019  10:08 AM            48,128 catsrvps.dll
10/06/2021  02:52 PM           522,240 catsrvut.dll
01/15/2022  06:42 PM         1,025,024 CBDHSvc.dll
12/07/2019  10:09 AM            92,672 cca.dll
01/15/2022  06:42 PM           267,264 cdd.dll
10/06/2021  02:53 PM         1,080,832 cdosys.dll
10/06/2021  02:54 PM         4,824,576 cdp.dll
12/24/2021  04:28 PM         1,765,376 cdprt.dll
01/15/2022  06:42 PM           611,840 cdpsvc.dll
10/06/2021  02:52 PM           490,496 cdpusersvc.dll
12/07/2019  10:09 AM           747,520 CellularAPI.dll
10/06/2021  02:52 PM            45,568 cellulardatacapabilityhandler.dll
10/06/2021  02:52 PM           256,000 cemapi.dll
12/07/2019  10:08 AM            34,816 cero.rs
01/15/2022  06:42 PM           819,200 certca.dll
01/15/2022  06:42 PM           494,592 certcli.dll
12/07/2019  10:08 AM            48,128 certCredProvider.dll
10/06/2021  02:53 PM            68,096 certenc.dll
01/15/2022  06:42 PM         3,358,208 CertEnroll.dll
12/24/2021  04:28 PM            66,048 CertEnrollCtrl.exe
12/07/2019  10:09 AM           354,816 CertEnrollUI.dll
12/07/2019  10:09 AM            63,081 certlm.msc
10/06/2021  02:53 PM         2,237,440 certmgr.dll
12/07/2019  10:09 AM            63,070 certmgr.msc
10/06/2021  02:53 PM            71,168 CertPKICmdlet.dll
01/15/2022  06:42 PM           168,960 CertPolEng.dll
10/06/2021  02:53 PM           196,608 certprop.dll
01/15/2022  06:42 PM           564,224 certreq.exe
01/15/2022  06:42 PM         1,651,712 certutil.exe
10/06/2021  02:54 PM           271,872 cewmdm.dll
10/06/2021  02:52 PM            81,408 cfgbkend.dll
10/06/2021  02:52 PM           305,264 cfgmgr32.dll
10/06/2021  02:53 PM           168,448 CfgSPCellular.dll
10/06/2021  02:52 PM           138,240 CfgSPPolicy.dll
10/06/2021  02:52 PM           166,912 cflapi.dll
